icon,lat,lon,offentlig_avtale,tooltip
phone-alt,59.83397727128166,10.43645112354296,,Rådhusnavn: Asker rådhus
phone-alt,59.95606108759549,11.047557247977066,,Rådhusnavn: Lillestrøm rådhus
phone-alt,59.911493932539294,10.74062512819229,,Rådhusnavn: Oslo kommune rådhus
phone-alt,59.88703440386867,10.533089498118933,,Rådhusnavn: Bærum rådhus
phone-alt,60.13763984954873,11.170142223532673,,Rådhusnavn: Ullensaker rådhus
phone-alt,60.151977625891874,11.4760111646541,,Rådhusnavn: Nes rådhus
phone-alt,59.770673483290324,9.900373113340772,,Rådhusnavn: Øvre Eiker rådhus
phone-alt,59.74420187285139,10.198183324419656,,Rådhusnavn: Drammen rådhus
phone-alt,59.78783245687151,10.251135589350037,,Rådhusnavn: Lier rådhus
phone-alt,59.787577808672474,10.25182457891576,,Rådhusnavn: Lierne rådhus
phone-alt,60.614743947137896,12.009619739119067,,Rådhusnavn: Åsnes rådhus
phone-alt,60.192570386372275,11.998956186904797,,Rådhusnavn: Kongsvinger rådhus
phone-alt,60.251674311154495,11.689863920072977,,Rådhusnavn: Sør-Odal rådhus
phone-alt,59.98195826422263,12.049247936119102,,Rådhusnavn: Eidskog rådhus
phone-alt,59.273649204957735,10.408406193420841,,Rådhusnavn: Tønsberg rådhus
phone-alt,59.43352182484144,10.661309808149491,,Rådhusnavn: Moss rådhus
phone-alt,59.41685495035048,10.490450292396366,,Rådhusnavn: Horten rådhus
phone-alt,59.127262590348565,10.212036107530675,,Rådhusnavn: Sandefjord rådhus
phone-alt,59.050716661562376,10.019829504857181,,Rådhusnavn: Larvik rådhus
phone-alt,59.453061504897526,9.174504543356123,,Rådhusnavn: Midt-Telemark rådhus
phone-alt,59.66279456214129,9.648945370556094,,Rådhusnavn: Kongsberg rådhus
phone-alt,59.559155056498085,9.263674885152136,,Rådhusnavn: Notodden rådhus
phone-alt,61.111781380081496,10.471491552287848,,Rådhusnavn: Lillehammer rådhus
phone-alt,61.31497490253403,12.25797870579615,,Rådhusnavn: Trysil rådhus
phone-alt,61.605517081651314,10.78141648043132,,Rådhusnavn: Stor-Elvdal rådhus
phone-alt,60.39360248885819,10.55531996710805,,Rådhusnavn: Gran rådhus
phone-alt,60.88022367253995,11.568912629970265,,Rådhusnavn: Elverum rådhus
phone-alt,60.906426889736025,10.73599557770996,,Rådhusnavn: Ringsaker rådhus
phone-alt,60.82031047087058,11.341286451477961,,Rådhusnavn: Løten rådhus
phone-alt,60.67866370188194,10.815923883115351,,Rådhusnavn: Østre Toten rådhus
phone-alt,60.79418982400518,11.071590566271118,,Rådhusnavn: Hamar rådhus
phone-alt,60.717251153717264,11.188820314309979,,Rådhusnavn: Stange rådhus
phone-alt,60.796753928175676,10.69220212982724,,Rådhusnavn: Gjøvik rådhus
phone-alt,60.727143065917495,10.604676327209205,,Rådhusnavn: Vestre Toten rådhus
phone-alt,60.707398559643984,10.228898965595368,,Rådhusnavn: Søndre Land rådhus
phone-alt,60.83212820034813,10.067838037964236,,Rådhusnavn: Nordre Land rådhus
phone-alt,58.868790825305304,9.40711094501451,,Rådhusnavn: Kragerø rådhus
phone-alt,59.00308582857439,9.738298204169478,,Rådhusnavn: Bamble rådhus
phone-alt,59.140413394458164,9.648391424569155,,Rådhusnavn: Porsgrunn rådhus
phone-alt,59.20444501221965,9.61485845860043,,Rådhusnavn: Skien rådhus
phone-alt,59.17965704674674,8.086405211517867,,Rådhusnavn: Fyresdal rådhus
phone-alt,59.21085250789642,7.537082676618126,,Rådhusnavn: Valle rådhus
phone-alt,60.25298939962164,7.885687516629231,,Rådhusnavn: Nore og Uvdal rådhus
phone-alt,59.881110650291966,8.591415981495429,,Rådhusnavn: Tinn rådhus
phone-alt,59.56731099347938,7.984401197302421,,Rådhusnavn: Vinje rådhus
phone-alt,59.60726136654241,8.624772609494661,,Rådhusnavn: Hjartdal rådhus
phone-alt,59.40504619136462,8.490657922746005,,Rådhusnavn: Kviteseid rådhus
phone-alt,60.98164482313094,9.23784618637812,,Rådhusnavn: Nord-Aurdal rådhus
phone-alt,61.840488465805116,9.408406105562845,,Rådhusnavn: Sel rådhus
phone-alt,61.59597221783704,9.745697376731572,,Rådhusnavn: Nord-Fron rådhus
phone-alt,61.552826736016925,9.941745859034292,,Rådhusnavn: Sør-Fron rådhus
phone-alt,62.592664532004214,9.68381227690839,,Rådhusnavn: Oppdal rådhus
phone-alt,62.57535209045307,11.38252582757171,,Rådhusnavn: Røros rådhus
phone-alt,60.63128222374227,6.414708125724203,,Rådhusnavn: Voss rådhus
phone-alt,61.07271811739051,4.835586203120408,,Rådhusnavn: Solund rådhus
phone-alt,60.06997378518889,4.90684385426663,,Rådhusnavn: Austevoll rådhus
phone-alt,60.04831358032448,5.606610115899024,,Rådhusnavn: Tysnes rådhus
phone-alt,60.23361440430486,5.647169417599032,,Rådhusnavn: Bjørnafjorden rådhus
phone-alt,60.38957823206192,5.320829910696016,,Rådhusnavn: Bergen rådhus
phone-alt,60.41200755889979,5.221056349083599,,Rådhusnavn: Askøy rådhus
phone-alt,60.51234719539377,4.914010588241546,,Rådhusnavn: Øygarden rådhus
phone-alt,60.62154852176062,5.162683310867576,,Rådhusnavn: Alver rådhus
phone-alt,59.93291382563147,5.997555693253111,,Rådhusnavn: Kvinnherad rådhus
phone-alt,60.06369231999796,6.552115651552681,,Rådhusnavn: Ullensvang rådhus
phone-alt,61.22859419995994,7.092339017114338,,Rådhusnavn: Sogndal rådhus
phone-alt,61.09682899041748,7.484692813785442,,Rådhusnavn: Lærdal rådhus
phone-alt,61.44119841636748,7.45911033455412,,Rådhusnavn: Luster rådhus
phone-alt,61.453577525573394,5.863529472181214,,Rådhusnavn: Sunnfjord rådhus
phone-alt,61.70032925984807,6.149291558310697,,Rådhusnavn: Gloppen rådhus
phone-alt,63.11001898987255,7.740703509050679,,Rådhusnavn: Kristiansund rådhus
phone-alt,63.458808130912544,8.004408571923152,,Rådhusnavn: Smøla rådhus
phone-alt,63.28828266636137,8.373269018354856,,Rådhusnavn: Aure rådhus
phone-alt,62.74225069577947,7.187033788352603,,Rådhusnavn: Molde rådhus
phone-alt,62.8536825945391,7.158200048918716,,Rådhusnavn: Hustadvika rådhus
phone-alt,62.0983230892739,5.63909534252815,,Rådhusnavn: Vanylven rådhus
phone-alt,61.93176674848365,5.110421448540697,,Rådhusnavn: Kinn rådhus
phone-alt,61.90933258949727,5.9987811249182394,,Rådhusnavn: Stad rådhus
phone-alt,62.36946421232952,6.031919142421744,,Rådhusnavn: Hareid rådhus
phone-alt,62.34668370793768,5.848958399766559,,Rådhusnavn: Ulstein rådhus
phone-alt,62.34544006794963,5.62704427061968,,Rådhusnavn: Herøy rådhus
phone-alt,62.344103708647154,5.637753073281134,,Rådhusnavn: Herøy rådhus
phone-alt,62.19799934987536,6.134549540886468,,Rådhusnavn: Ørsta rådhus
phone-alt,62.147762536037476,6.081985672063053,,Rådhusnavn: Volda rådhus
phone-alt,62.30901849076289,6.946273949958315,,Rådhusnavn: Stranda rådhus
phone-alt,62.38789396916271,6.582830207533948,,Rådhusnavn: Sykkylven rådhus
phone-alt,63.78458834377062,9.590853357023622,,Rådhusnavn: Ørland rådhus
phone-alt,63.432997693950526,10.395033957571275,,Rådhusnavn: Trondheim rådhus
phone-alt,63.218658345988274,11.03192248251953,,Rådhusnavn: Selbu rådhus
phone-alt,63.47106023805129,10.925288933802216,,Rådhusnavn: Stjørdal rådhus
phone-alt,63.58258021917854,9.957713988828916,,Rådhusnavn: Indre Fosen rådhus
phone-alt,64.01569416105546,11.498994762309263,,Rådhusnavn: Steinkjer rådhus
phone-alt,63.74310080298265,11.298063467354895,,Rådhusnavn: Levanger rådhus
phone-alt,64.86550365727541,11.612089322342403,,Rådhusnavn: Nærøysund rådhus
phone-alt,65.47153776397067,12.21672165277456,,Rådhusnavn: Brønnøy rådhus
phone-alt,65.67436514500085,11.970868791296807,,Rådhusnavn: Vega rådhus
phone-alt,65.09126210654411,12.375311359344312,,Rådhusnavn: Bindal rådhus
phone-alt,64.9249461591407,13.161367935761849,,Rådhusnavn: Namsskogan rådhus
phone-alt,64.46279324977444,12.31371730118197,,Rådhusnavn: Grong rådhus
phone-alt,64.47023870357974,11.49405044311784,,Rådhusnavn: Namsos rådhus
phone-alt,64.47919699020454,11.850582019307964,,Rådhusnavn: Overhalla rådhus
phone-alt,65.60034358193577,13.989699612557116,,Rådhusnavn: Hattfjelldal rådhus
phone-alt,66.31116468866784,14.130233304164891,,Rådhusnavn: Rana rådhus
phone-alt,65.84328531553258,13.195302729462451,,Rådhusnavn: Vefsn rådhus
phone-alt,65.5388654465025,13.393898522810286,,Rådhusnavn: Grane rådhus
phone-alt,66.11705975189014,12.489178631513466,,Rådhusnavn: Dønna rådhus
phone-alt,66.19880849944406,13.026158169840514,,Rådhusnavn: Nesna rådhus
phone-alt,66.4975328060262,12.10099860886522,,Rådhusnavn: Træna rådhus
phone-alt,66.71500774391309,13.283355251002467,,Rådhusnavn: Rødøy rådhus
phone-alt,66.87065590490262,13.698333322232429,,Rådhusnavn: Meløy rådhus
phone-alt,67.77822535462916,15.025694604486755,,Rådhusnavn: Steigen rådhus
phone-alt,67.28784329414522,14.383392544706602,,Rådhusnavn: Bodø rådhus
phone-alt,67.03649671620467,14.036499623668789,,Rådhusnavn: Gildeskål rådhus
phone-alt,67.00534180215313,14.563597383746792,,Rådhusnavn: Beiarn rådhus
phone-alt,67.34838043926699,15.594646237675187,,Rådhusnavn: Sørfold rådhus
phone-alt,67.10348278899238,15.39896368904184,,Rådhusnavn: Saltdal rådhus
phone-alt,67.25928007786054,15.40036225464483,,Rådhusnavn: Fauske - Fuossko rådhus
phone-alt,67.51473636865606,12.110380755314102,,Rådhusnavn: Røst rådhus
phone-alt,67.6651840920768,12.691021829134558,,Rådhusnavn: Værøy rådhus
phone-alt,68.14644708985915,13.621172596953762,,Rådhusnavn: Vestvågøy rådhus
phone-alt,68.23247394184932,14.558693480504934,,Rådhusnavn: Vågan rådhus
phone-alt,68.5613065698998,14.919157945089536,,Rådhusnavn: Hadsel rådhus
phone-alt,68.6862384551388,14.476813673608262,,Rådhusnavn: Bø rådhus
phone-alt,68.69953905866808,15.407894619257098,,Rådhusnavn: Sortland - Suortá rådhus
phone-alt,68.08222018059827,15.625391332566856,,Rådhusnavn: Hamarøy rådhus
phone-alt,68.9168010356534,15.084077415519907,,Rådhusnavn: Øksnes rådhus
phone-alt,69.11637103403397,15.760858345166323,,Rådhusnavn: Andøy rådhus
phone-alt,68.80241319198973,16.54001971973561,,Rådhusnavn: Harstad rådhus
phone-alt,68.43942975703303,17.437595874975656,,Rådhusnavn: Narvik rådhus
phone-alt,68.85898699149169,18.354065482352766,,Rådhusnavn: Bardu rådhus
phone-alt,68.75988761640508,17.78091504116676,,Rådhusnavn: Loabák - Lavangen rådhus
phone-alt,68.87180303124208,17.84456377399357,,Rådhusnavn: Salangen rådhus
phone-alt,69.6499837056638,18.94852342868805,,Rådhusnavn: Tromsø rådhus
phone-alt,69.12042121176701,18.62104340374208,,Rådhusnavn: Målselv rådhus
phone-alt,69.22870089440671,17.993865717571826,,Rådhusnavn: Senja rådhus
phone-alt,69.21796618289953,19.252770683755518,,Rådhusnavn: Balsfjord rådhus
phone-alt,69.57705021913758,20.20358660147815,,Rådhusnavn: Lyngen rådhus
phone-alt,69.49287531117159,20.835923576291364,,Rådhusnavn: Gáivuotna - Kåfjord - Kaivuono rådhus
phone-alt,69.94172917210564,22.039102924313543,,Rådhusnavn: Kvænangen rådhus
phone-alt,70.03087144147986,20.969198225403222,,Rådhusnavn: Skjervøy rådhus
phone-alt,69.76754931765446,21.028084697708504,,Rådhusnavn: Nordreisa rådhus
phone-alt,70.2395046551709,22.34525243840609,,Rådhusnavn: Loppa rådhus
phone-alt,70.48475746372476,22.159316944602715,,Rådhusnavn: Hasvik rådhus
phone-alt,69.9775034526012,23.29834789290356,,Rådhusnavn: Alta rådhus
phone-alt,69.01976011841559,23.04296576020109,,Rådhusnavn: Guovdageaidnu - Kautokeino rådhus
phone-alt,70.38344537273719,25.302884860339464,,Rådhusnavn: Porsanger - Porsángu - Porsanki rådhus
phone-alt,69.46925936827775,25.512087648590082,,Rådhusnavn: Kárásjohka - Karasjok rådhus
phone-alt,70.99899048994526,24.65971300599951,,Rådhusnavn: Måsøy rådhus
phone-alt,70.97538983817999,25.97622211187363,,Rådhusnavn: Nordkapp rådhus
phone-alt,69.75621777329025,29.685561258806512,,Rådhusnavn: Sør-Varanger rådhus
phone-alt,70.36869717394518,31.10153539434509,,Rådhusnavn: Vardø rådhus
phone-alt,70.07365158304377,29.757840911727428,,Rådhusnavn: Vadsø rådhus
phone-alt,70.6350530911353,29.71682936076896,,Rådhusnavn: Båtsfjord rådhus
phone-alt,71.05946647181479,28.23644837726738,,Rådhusnavn: Gamvik rådhus
phone-alt,70.57173796739995,26.99470352177877,,Rådhusnavn: Lebesby rådhus
phone-alt,70.20125822285986,28.193339422575928,,Rådhusnavn: Deatnu - Tana rådhus
